mqc_id	VariantClass	Sample	TgtRegionSize	TN	FN	TP	FP	Fscore	Sensitivity-Recall	Specificity	FDR	PPV	Precision	AltId	ROI	AllVarMeanDP	CovBin	Aligner	SNVCaller
I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ-sent-clair3-SNPtv	SNPtv	I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ	332544085.0	332429437.0	8698.0	105950.0	19506.0	0.8825342351647619	0.9241329983950876	0.9999413263287169	0.15548080601964034	0.8445191939803597	0.8445191939803597	HG003	giabHC_x_ultima_x_clinvar	-1	-2	sent	clair3
I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ-sent-clair3-INS_50	INS_50	I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ	332544085.0	332526573.0	1929.0	15583.0	875.0	0.917456579334707	0.889846962083143	0.9999973686382725	0.053165633734354116	0.9468343662656459	0.9468343662656459	HG003	giabHC_x_ultima_x_clinvar	-1	-2	sent	clair3
I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ-sent-clair3-INS_gt50	INS_gt50	I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ	332544085.0	332544085.0	0.0	0.0	0.0			1.0				HG003	giabHC_x_ultima_x_clinvar	-1	-2	sent	clair3
I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ-sent-clair3-DEL_50	DEL_50	I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ	332544085.0	332525019.0	1974.0	17092.0	1249.0	0.9138396556794184	0.8964649113605371	0.9999962439057597	0.068098795049343	0.931901204950657	0.931901204950657	HG003	giabHC_x_ultima_x_clinvar	-1	-2	sent	clair3
I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ-sent-clair3-DEL_gt50	DEL_gt50	I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ	332544085.0	332544085.0	0.0	0.0	0.0			1.0				HG003	giabHC_x_ultima_x_clinvar	-1	-2	sent	clair3
I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ-sent-clair3-Indel_50	Indel_50	I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ	332544085.0	332542972.0	233.0	880.0	6.0	0.8804402201100551	0.7906558849955077	0.9999999819572194	0.006772009029345372	0.9932279909706546	0.9932279909706546	HG003	giabHC_x_ultima_x_clinvar	-1	-2	sent	clair3
I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ-sent-clair3-Indel_gt50	Indel_gt50	I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ	332544085.0	332544059.0	12.0	14.0	0.0	0.7000000000000001	0.5384615384615384	1.0	0.0	1.0	1.0	HG003	giabHC_x_ultima_x_clinvar	-1	-2	sent	clair3
I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ-sent-clair3-All	All	I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ	332544085.0	332134836.0	29119.0	380130.0	122384.0	0.8338351084656869	0.9288477186260687	0.999631658869595	0.2435434634656945	0.7564565365343054	0.7564565365343056	HG003	giabHC_x_ultima_x_clinvar	-1	-2	sent	clair3
I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ-sent-clair3-SNPts	SNPts	I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ	688815815.0	688747365.0	11342.0	57108.0	0.0	0.9096672454164609	0.8343024105186267	1.0	0.0	1.0	1.0	HG003	hg38_m_giabHC	-1	-2	sent	clair3
I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ-sent-clair3-SNPtv	SNPtv	I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ	688815815.0	688780124.0	6522.0	29169.0	0.0	0.8994449583718779	0.8172648566865597	1.0	0.0	1.0	1.0	HG003	hg38_m_giabHC	-1	-2	sent	clair3
I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ-sent-clair3-INS_50	INS_50	I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ	688815815.0	688788616.0	8453.0	18746.0	0.0	0.8160191533355098	0.6892165153130629	1.0	0.0	1.0	1.0	HG003	hg38_m_giabHC	-1	-2	sent	clair3
I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ-sent-clair3-INS_gt50	INS_gt50	I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ	688815815.0	688815578.0	237.0	0.0	0.0		0.0	1.0				HG003	hg38_m_giabHC	-1	-2	sent	clair3
I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ-sent-clair3-DEL_50	DEL_50	I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ	688815815.0	688788010.0	7226.0	20579.0	0.0	0.8506531084656085	0.7401186836899838	1.0	0.0	1.0	1.0	HG003	hg38_m_giabHC	-1	-2	sent	clair3
I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ-sent-clair3-DEL_gt50	DEL_gt50	I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ	688815815.0	688815677.0	138.0	0.0	0.0		0.0	1.0				HG003	hg38_m_giabHC	-1	-2	sent	clair3
I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ-sent-clair3-Indel_50	Indel_50	I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ	688815815.0	688807557.0	2592.0	5666.0	0.0	0.8138465958058029	0.6861225478324049	1.0	0.0	1.0	1.0	HG003	hg38_m_giabHC	-1	-2	sent	clair3
I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ-sent-clair3-Indel_gt50	Indel_gt50	I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ	688815815.0	688814985.0	457.0	373.0	0.0	0.6201163757273482	0.4493975903614458	1.0	0.0	1.0	1.0	HG003	hg38_m_giabHC	-1	-2	sent	clair3
I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ-sent-clair3-All	All	I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ	688815815.0	688647207.0	36967.0	131641.0	0.0	0.8768788572151781	0.7807518029986715	1.0	0.0	1.0	1.0	HG003	hg38_m_giabHC	-1	-2	sent	clair3
I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ-sent-clair3-SNPts	SNPts	I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ	377862616.0	377589277.0	20188.0	253151.0	0.0	0.9616554920321373	0.9261429945964534	1.0	0.0	1.0	1.0	HG003	clinvar_genes	-1	-2	sent	clair3
I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ-sent-clair3-SNPtv	SNPtv	I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ	377862616.0	377738179.0	10792.0	113645.0	0.0	0.9546710797120319	0.9132733833184664	1.0	0.0	1.0	1.0	HG003	clinvar_genes	-1	-2	sent	clair3
I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ-sent-clair3-INS_50	INS_50	I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ	377862616.0	377833412.0	4278.0	24926.0	0.0	0.9209680399039349	0.8535132173674839	1.0	0.0	1.0	1.0	HG003	clinvar_genes	-1	-2	sent	clair3
I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ-sent-clair3-INS_gt50	INS_gt50	I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ	377862616.0	377862586.0	30.0	0.0	0.0		0.0	1.0				HG003	clinvar_genes	-1	-2	sent	clair3
I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ-sent-clair3-DEL_50	DEL_50	I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ	377862616.0	377831593.0	4049.0	26974.0	0.0	0.9301860441057297	0.8694839312767947	1.0	0.0	1.0	1.0	HG003	clinvar_genes	-1	-2	sent	clair3
I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ-sent-clair3-DEL_gt50	DEL_gt50	I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ	377862616.0	377862598.0	18.0	0.0	0.0		0.0	1.0				HG003	clinvar_genes	-1	-2	sent	clair3
I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ-sent-clair3-Indel_50	Indel_50	I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ	377862616.0	377858905.0	726.0	2985.0	0.0	0.8915770609318997	0.8043654001616815	1.0	0.0	1.0	1.0	HG003	clinvar_genes	-1	-2	sent	clair3
I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ-sent-clair3-Indel_gt50	Indel_gt50	I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ	377862616.0	377862479.0	72.0	65.0	0.0	0.6435643564356436	0.4744525547445255	1.0	0.0	1.0	1.0	HG003	clinvar_genes	-1	-2	sent	clair3
I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ-sent-clair3-All	All	I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ	377862616.0	377400717.0	40153.0	421746.0	0.0	0.9545598062570376	0.9130697403544931	1.0	0.0	1.0	1.0	HG003	clinvar_genes	-1	-2	sent	clair3
I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ-sent-clair3-SNPts	SNPts	I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ	2505355380.0	2503152039.0	159057.0	2044284.0	0.0	0.9625538977663989	0.9278109924882258	1.0	0.0	1.0	1.0	HG003	giabHC_x_ultima	-1	-2	sent	clair3
I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ-sent-clair3-SNPtv	SNPtv	I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ	2505355380.0	2504320629.0	87863.0	946888.0	0.0	0.9556614499411851	0.9150877844041707	1.0	0.0	1.0	1.0	HG003	giabHC_x_ultima	-1	-2	sent	clair3
I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ-sent-clair3-INS_50	INS_50	I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ	2505355380.0	2505201209.0	19134.0	135037.0	0.0	0.9338400044258803	0.8758910560351817	1.0	0.0	1.0	1.0	HG003	giabHC_x_ultima	-1	-2	sent	clair3
I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ-sent-clair3-INS_gt50	INS_gt50	I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ	2505355380.0	2505355380.0	0.0	0.0	0.0			1.0				HG003	giabHC_x_ultima	-1	-2	sent	clair3
I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ-sent-clair3-DEL_50	DEL_50	I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ	2505355380.0	2505188867.0	19218.0	147295.0	0.0	0.9387587314536276	0.8845855879120549	1.0	0.0	1.0	1.0	HG003	giabHC_x_ultima	-1	-2	sent	clair3
I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ-sent-clair3-DEL_gt50	DEL_gt50	I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ	2505355380.0	2505355380.0	0.0	0.0	0.0			1.0				HG003	giabHC_x_ultima	-1	-2	sent	clair3
I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ-sent-clair3-Indel_50	Indel_50	I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ	2505355380.0	2505343151.0	2534.0	9695.0	0.0	0.8844189016602809	0.7927876359473383	1.0	0.0	1.0	1.0	HG003	giabHC_x_ultima	-1	-2	sent	clair3
I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ-sent-clair3-Indel_gt50	Indel_gt50	I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ	2505355380.0	2505355101.0	105.0	174.0	0.0	0.7682119205298014	0.6236559139784946	1.0	0.0	1.0	1.0	HG003	giabHC_x_ultima	-1	-2	sent	clair3
I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ-sent-clair3-All	All	I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ	2505355380.0	2501784096.0	287911.0	3283373.0	0.0	0.9579977524768927	0.9193816565694579	1.0	0.0	1.0	1.0	HG003	giabHC_x_ultima	-1	-2	sent	clair3
I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ-sent-oct-SNPts	SNPts	I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ	3088286401.0	3085963687.0	2322714.0	0.0	0.0		0.0	1.0				HG003	hg38	-1	-2	sent	oct
I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ-sent-oct-SNPtv	SNPtv	I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ	3088286401.0	3087179627.0	1106774.0	0.0	0.0		0.0	1.0				HG003	hg38	-1	-2	sent	oct
I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ-sent-oct-INS_50	INS_50	I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ	3088286401.0	3088030915.0	255486.0	0.0	0.0		0.0	1.0				HG003	hg38	-1	-2	sent	oct
I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ-sent-oct-INS_gt50	INS_gt50	I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ	3088286401.0	3088286163.0	238.0	0.0	0.0		0.0	1.0				HG003	hg38	-1	-2	sent	oct
I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ-sent-oct-DEL_50	DEL_50	I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ	3088286401.0	3088017307.0	269094.0	0.0	0.0		0.0	1.0				HG003	hg38	-1	-2	sent	oct
I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ-sent-oct-DEL_gt50	DEL_gt50	I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ	3088286401.0	3088286263.0	138.0	0.0	0.0		0.0	1.0				HG003	hg38	-1	-2	sent	oct
I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ-sent-oct-Indel_50	Indel_50	I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ	3088286401.0	3088243814.0	42587.0	0.0	0.0		0.0	1.0				HG003	hg38	-1	-2	sent	oct
I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ-sent-oct-Indel_gt50	Indel_gt50	I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ	3088286401.0	3088284701.0	1700.0	0.0	0.0		0.0	1.0				HG003	hg38	-1	-2	sent	oct
I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ-sent-oct-All	All	I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ	3088286401.0	3084287670.0	3998731.0	0.0	0.0		0.0	1.0				HG003	hg38	-1	-2	sent	oct
I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ-sent-clair3-SNPts	SNPts	I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ	2799325643.0	2797071016.0	164902.0	2089725.0	0.0	0.9620422102076442	0.9268606292748202	1.0	0.0	1.0	1.0	HG003	ultima	-1	-2	sent	clair3
I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ-sent-clair3-SNPtv	SNPtv	I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ	2799325643.0	2798266386.0	91042.0	968215.0	0.0	0.9550958040357648	0.9140510754236224	1.0	0.0	1.0	1.0	HG003	ultima	-1	-2	sent	clair3
I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ-sent-clair3-INS_50	INS_50	I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ	2799325643.0	2799161102.0	21702.0	142839.0	0.0	0.9293968377903572	0.8681058216493154	1.0	0.0	1.0	1.0	HG003	ultima	-1	-2	sent	clair3
I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ-sent-clair3-INS_gt50	INS_gt50	I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ	2799325643.0	2799325547.0	96.0	0.0	0.0		0.0	1.0				HG003	ultima	-1	-2	sent	clair3
I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ-sent-clair3-DEL_50	DEL_50	I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ	2799325643.0	2799146793.0	22122.0	156728.0	0.0	0.9340779192914912	0.8763097567794241	1.0	0.0	1.0	1.0	HG003	ultima	-1	-2	sent	clair3
I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ-sent-clair3-DEL_gt50	DEL_gt50	I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ	2799325643.0	2799325554.0	89.0	0.0	0.0		0.0	1.0				HG003	ultima	-1	-2	sent	clair3
I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ-sent-clair3-Indel_50	Indel_50	I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ	2799325643.0	2799310449.0	3356.0	11838.0	0.0	0.8758508434448061	0.7791233381598	1.0	0.0	1.0	1.0	HG003	ultima	-1	-2	sent	clair3
I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ-sent-clair3-Indel_gt50	Indel_gt50	I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ	2799325643.0	2799324956.0	277.0	410.0	0.0	0.747493163172288	0.5967976710334789	1.0	0.0	1.0	1.0	HG003	ultima	-1	-2	sent	clair3
I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ-sent-clair3-All	All	I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ	2799325643.0	2795652302.0	303586.0	3369755.0	0.0	0.9568959446243527	0.9173542559756908	1.0	0.0	1.0	1.0	HG003	ultima	-1	-2	sent	clair3
I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ-sent-oct-SNPts	SNPts	I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ	2799325643.0	2797071917.0	2253726.0	0.0	0.0		0.0	1.0				HG003	ultima	-1	-2	sent	oct
I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ-sent-oct-SNPtv	SNPtv	I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ	2799325643.0	2798267435.0	1058208.0	0.0	0.0		0.0	1.0				HG003	ultima	-1	-2	sent	oct
I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ-sent-oct-INS_50	INS_50	I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ	2799325643.0	2799162256.0	163387.0	0.0	0.0		0.0	1.0				HG003	ultima	-1	-2	sent	oct
I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ-sent-oct-INS_gt50	INS_gt50	I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ	2799325643.0	2799325547.0	96.0	0.0	0.0		0.0	1.0				HG003	ultima	-1	-2	sent	oct
I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ-sent-oct-DEL_50	DEL_50	I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ	2799325643.0	2799148871.0	176772.0	0.0	0.0		0.0	1.0				HG003	ultima	-1	-2	sent	oct
I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ-sent-oct-DEL_gt50	DEL_gt50	I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ	2799325643.0	2799325554.0	89.0	0.0	0.0		0.0	1.0				HG003	ultima	-1	-2	sent	oct
I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ-sent-oct-Indel_50	Indel_50	I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ	2799325643.0	2799308017.0	17626.0	0.0	0.0		0.0	1.0				HG003	ultima	-1	-2	sent	oct
I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ-sent-oct-Indel_gt50	Indel_gt50	I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ	2799325643.0	2799324685.0	958.0	0.0	0.0		0.0	1.0				HG003	ultima	-1	-2	sent	oct
I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ-sent-oct-All	All	I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ	2799325643.0	2795654781.0	3670862.0	0.0	0.0		0.0	1.0				HG003	ultima	-1	-2	sent	oct
I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ-sent-oct-SNPts	SNPts	I2-HG003-5x-3-D0-PF-ILMN-NOVASEQ	377862616.0	377589389.0	273227.0	0.0	0.0		0.0	1.0				HG003	clinvar_genes	-1	-2	sent	oct
