Sample	VariantClass	InputSample	TgtRegionSize	TN	FN	TP	FP	Fscore	Sensitivity-Recall	Specificity	FDR	PPV	Precision	AltId	ROI	AllVarMeanDP	CovBin	Aligner	Deduper	SNVCaller
20260514-LH01106-0009-B23TVLGLT4-HIOMR-ILMN20X-ONT10X-HG003-a-20260514-Altair3-ONT-HIOMR-ILMN20x-ONT10x-0-HG003-a-PF-ILMN-NOVASEQ.ont.dmd.sentdhiomr.SNPtv	SNPtv	20260514-LH01106-0009-B23TVLGLT4-HIOMR-ILMN20X-ONT10X-HG003-a-20260514-Altair3-ONT-HIOMR-ILMN20x-ONT10x-0-HG003-a-PF-ILMN-NOVASEQ	2528531102.0	2527458448.0	8212.0	1064442.0	1947.0	0.9952506798601057	0.9923442228342038	0.9999992296615196	0.0018257877753802786	0.9981742122246198	0.9981742122246198	HG003	giabHC	-1	-2	ont	dmd	sentdhiomr
20260514-LH01106-0009-B23TVLGLT4-HIOMR-ILMN20X-ONT10X-HG003-a-20260514-Altair3-ONT-HIOMR-ILMN20x-ONT10x-0-HG003-a-PF-ILMN-NOVASEQ.ont.dmd.sentdhiomr.INS_50	INS_50	20260514-LH01106-0009-B23TVLGLT4-HIOMR-ILMN20X-ONT10X-HG003-a-20260514-Altair3-ONT-HIOMR-ILMN20x-ONT10x-0-HG003-a-PF-ILMN-NOVASEQ	2528531102.0	2528280309.0	1728.0	249065.0	547.0	0.9954536825171612	0.9931098555382327	0.9999997836474541	0.0021914010544364856	0.9978085989455635	0.9978085989455635	HG003	giabHC	-1	-2	ont	dmd	sentdhiomr
20260514-LH01106-0009-B23TVLGLT4-HIOMR-ILMN20X-ONT10X-HG003-a-20260514-Altair3-ONT-HIOMR-ILMN20x-ONT10x-0-HG003-a-PF-ILMN-NOVASEQ.ont.dmd.sentdhiomr.INS_gt50	INS_gt50	20260514-LH01106-0009-B23TVLGLT4-HIOMR-ILMN20X-ONT10X-HG003-a-20260514-Altair3-ONT-HIOMR-ILMN20x-ONT10x-0-HG003-a-PF-ILMN-NOVASEQ	2528531102.0	2528531099.0	1.0	2.0	2.0	0.5714285714285715	0.6666666666666666	0.9999999992090269	0.5	0.5	0.5	HG003	giabHC	-1	-2	ont	dmd	sentdhiomr
20260514-LH01106-0009-B23TVLGLT4-HIOMR-ILMN20X-ONT10X-HG003-a-20260514-Altair3-ONT-HIOMR-ILMN20x-ONT10x-0-HG003-a-PF-ILMN-NOVASEQ.ont.dmd.sentdhiomr.DEL_50	DEL_50	20260514-LH01106-0009-B23TVLGLT4-HIOMR-ILMN20X-ONT10X-HG003-a-20260514-Altair3-ONT-HIOMR-ILMN20x-ONT10x-0-HG003-a-PF-ILMN-NOVASEQ	2528531102.0	2528277663.0	1603.0	251836.0	404.0	0.996031079004665	0.9936750066090855	0.9999998402074498	0.0016016492229622582	0.9983983507770378	0.9983983507770378	HG003	giabHC	-1	-2	ont	dmd	sentdhiomr
20260514-LH01106-0009-B23TVLGLT4-HIOMR-ILMN20X-ONT10X-HG003-a-20260514-Altair3-ONT-HIOMR-ILMN20x-ONT10x-0-HG003-a-PF-ILMN-NOVASEQ.ont.dmd.sentdhiomr.DEL_gt50	DEL_gt50	20260514-LH01106-0009-B23TVLGLT4-HIOMR-ILMN20X-ONT10X-HG003-a-20260514-Altair3-ONT-HIOMR-ILMN20x-ONT10x-0-HG003-a-PF-ILMN-NOVASEQ	2528531102.0	2528531102.0	0.0	0.0	0.0			1.0				HG003	giabHC	-1	-2	ont	dmd	sentdhiomr
20260514-LH01106-0009-B23TVLGLT4-HIOMR-ILMN20X-ONT10X-HG003-a-20260514-Altair3-ONT-HIOMR-ILMN20x-ONT10x-0-HG003-a-PF-ILMN-NOVASEQ.ont.dmd.sentdhiomr.Indel_50	Indel_50	20260514-LH01106-0009-B23TVLGLT4-HIOMR-ILMN20X-ONT10X-HG003-a-20260514-Altair3-ONT-HIOMR-ILMN20x-ONT10x-0-HG003-a-PF-ILMN-NOVASEQ	2528531102.0	2528530815.0	3.0	284.0	0.0	0.9947460595446586	0.9895470383275261	1.0	0.0	1.0	1.0	HG003	giabHC	-1	-2	ont	dmd	sentdhiomr
20260514-LH01106-0009-B23TVLGLT4-HIOMR-ILMN20X-ONT10X-HG003-a-20260514-Altair3-ONT-HIOMR-ILMN20x-ONT10x-0-HG003-a-PF-ILMN-NOVASEQ.ont.dmd.sentdhiomr.Indel_gt50	Indel_gt50	20260514-LH01106-0009-B23TVLGLT4-HIOMR-ILMN20X-ONT10X-HG003-a-20260514-Altair3-ONT-HIOMR-ILMN20x-ONT10x-0-HG003-a-PF-ILMN-NOVASEQ	2528531102.0	2528531102.0	0.0	0.0	0.0			1.0				HG003	giabHC	-1	-2	ont	dmd	sentdhiomr
20260514-LH01106-0009-B23TVLGLT4-HIOMR-ILMN20X-ONT10X-HG003-a-20260514-Altair3-ONT-HIOMR-ILMN20x-ONT10x-0-HG003-a-PF-ILMN-NOVASEQ.ont.dmd.sentdhiomr.All	All	20260514-LH01106-0009-B23TVLGLT4-HIOMR-ILMN20X-ONT10X-HG003-a-20260514-Altair3-ONT-HIOMR-ILMN20x-ONT10x-0-HG003-a-PF-ILMN-NOVASEQ	2528531102.0	2524699220.0	28069.0	3803813.0	5930.0	0.9955508154351986	0.9926748788193374	0.999997651210875	0.0015565354408420726	0.9984434645591579	0.9984434645591579	HG003	giabHC	-1	-2	ont	dmd	sentdhiomr
20260514-LH01106-0009-B23TVLGLT4-HIOMR-ILMN20X-ONT10X-HG003-a-20260514-Altair3-ONT-HIOMR-ILMN20x-ONT10x-0-HG003-a-PF-ILMN-NOVASEQ.ont.dmd.sentdhiomr.SNPts	SNPts	20260514-LH01106-0009-B23TVLGLT4-HIOMR-ILMN20X-ONT10X-HG003-a-20260514-Altair3-ONT-HIOMR-ILMN20x-ONT10x-0-HG003-a-PF-ILMN-NOVASEQ	337668665.0	337403124.0	3588.0	261953.0	573.0	0.9921203180657	0.9864879623109049	0.9999983017376363	0.00218264095746707	0.9978173590425329	0.9978173590425329	HG003	giabHC_x_clinvar_genes	-1	-2	ont	dmd	sentdhiomr
20260514-LH01106-0009-B23TVLGLT4-HIOMR-ILMN20X-ONT10X-HG003-a-20260514-Altair3-ONT-HIOMR-ILMN20x-ONT10x-0-HG003-a-PF-ILMN-NOVASEQ.ont.dmd.sentdhiomr.SNPtv	SNPtv	20260514-LH01106-0009-B23TVLGLT4-HIOMR-ILMN20X-ONT10X-HG003-a-20260514-Altair3-ONT-HIOMR-ILMN20x-ONT10x-0-HG003-a-PF-ILMN-NOVASEQ	337668665.0	337548283.0	1700.0	118682.0	325.0	0.9915409647059806	0.9858782874516123	0.9999990371757066	0.0027309317939280884	0.9972690682060719	0.9972690682060719	HG003	giabHC_x_clinvar_genes	-1	-2	ont	dmd	sentdhiomr
20260514-LH01106-0009-B23TVLGLT4-HIOMR-ILMN20X-ONT10X-HG003-a-20260514-Altair3-ONT-HIOMR-ILMN20x-ONT10x-0-HG003-a-PF-ILMN-NOVASEQ.ont.dmd.sentdhiomr.INS_50	INS_50	20260514-LH01106-0009-B23TVLGLT4-HIOMR-ILMN20X-ONT10X-HG003-a-20260514-Altair3-ONT-HIOMR-ILMN20x-ONT10x-0-HG003-a-PF-ILMN-NOVASEQ	337668665.0	337640212.0	307.0	28146.0	72.0	0.9933122761200613	0.9892102765964924	0.9999997867553032	0.0025515628322347436	0.9974484371677652	0.9974484371677652	HG003	giabHC_x_clinvar_genes	-1	-2	ont	dmd	sentdhiomr
20260514-LH01106-0009-B23TVLGLT4-HIOMR-ILMN20X-ONT10X-HG003-a-20260514-Altair3-ONT-HIOMR-ILMN20x-ONT10x-0-HG003-a-PF-ILMN-NOVASEQ.ont.dmd.sentdhiomr.INS_gt50	INS_gt50	20260514-LH01106-0009-B23TVLGLT4-HIOMR-ILMN20X-ONT10X-HG003-a-20260514-Altair3-ONT-HIOMR-ILMN20x-ONT10x-0-HG003-a-PF-ILMN-NOVASEQ	337668665.0	337668665.0	0.0	0.0	0.0			1.0				HG003	giabHC_x_clinvar_genes	-1	-2	ont	dmd	sentdhiomr
20260514-LH01106-0009-B23TVLGLT4-HIOMR-ILMN20X-ONT10X-HG003-a-20260514-Altair3-ONT-HIOMR-ILMN20x-ONT10x-0-HG003-a-PF-ILMN-NOVASEQ.ont.dmd.sentdhiomr.DEL_50	DEL_50	20260514-LH01106-0009-B23TVLGLT4-HIOMR-ILMN20X-ONT10X-HG003-a-20260514-Altair3-ONT-HIOMR-ILMN20x-ONT10x-0-HG003-a-PF-ILMN-NOVASEQ	337668665.0	337639669.0	265.0	28731.0	54.0	0.9944791540471782	0.9908608083873638	0.9999998400662117	0.0018759770713913497	0.9981240229286087	0.9981240229286087	HG003	giabHC_x_clinvar_genes	-1	-2	ont	dmd	sentdhiomr
20260514-LH01106-0009-B23TVLGLT4-HIOMR-ILMN20X-ONT10X-HG003-a-20260514-Altair3-ONT-HIOMR-ILMN20x-ONT10x-0-HG003-a-PF-ILMN-NOVASEQ.ont.dmd.sentdhiomr.DEL_gt50	DEL_gt50	20260514-LH01106-0009-B23TVLGLT4-HIOMR-ILMN20X-ONT10X-HG003-a-20260514-Altair3-ONT-HIOMR-ILMN20x-ONT10x-0-HG003-a-PF-ILMN-NOVASEQ	337668665.0	337668665.0	0.0	0.0	0.0			1.0				HG003	giabHC_x_clinvar_genes	-1	-2	ont	dmd	sentdhiomr
20260514-LH01106-0009-B23TVLGLT4-HIOMR-ILMN20X-ONT10X-HG003-a-20260514-Altair3-ONT-HIOMR-ILMN20x-ONT10x-0-HG003-a-PF-ILMN-NOVASEQ.ont.dmd.sentdhiomr.Indel_50	Indel_50	20260514-LH01106-0009-B23TVLGLT4-HIOMR-ILMN20X-ONT10X-HG003-a-20260514-Altair3-ONT-HIOMR-ILMN20x-ONT10x-0-HG003-a-PF-ILMN-NOVASEQ	337668665.0	337668635.0	1.0	29.0	0.0	0.983050847457627	0.9666666666666667	1.0	0.0	1.0	1.0	HG003	giabHC_x_clinvar_genes	-1	-2	ont	dmd	sentdhiomr
20260514-LH01106-0009-B23TVLGLT4-HIOMR-ILMN20X-ONT10X-HG003-a-20260514-Altair3-ONT-HIOMR-ILMN20x-ONT10x-0-HG003-a-PF-ILMN-NOVASEQ.ont.dmd.sentdhiomr.Indel_gt50	Indel_gt50	20260514-LH01106-0009-B23TVLGLT4-HIOMR-ILMN20X-ONT10X-HG003-a-20260514-Altair3-ONT-HIOMR-ILMN20x-ONT10x-0-HG003-a-PF-ILMN-NOVASEQ	337668665.0	337668665.0	0.0	0.0	0.0			1.0				HG003	giabHC_x_clinvar_genes	-1	-2	ont	dmd	sentdhiomr
20260514-LH01106-0009-B23TVLGLT4-HIOMR-ILMN20X-ONT10X-HG003-a-20260514-Altair3-ONT-HIOMR-ILMN20x-ONT10x-0-HG003-a-PF-ILMN-NOVASEQ.ont.dmd.sentdhiomr.All	All	20260514-LH01106-0009-B23TVLGLT4-HIOMR-ILMN20X-ONT10X-HG003-a-20260514-Altair3-ONT-HIOMR-ILMN20x-ONT10x-0-HG003-a-PF-ILMN-NOVASEQ	337668665.0	337225263.0	5861.0	437541.0	1024.0	0.9921935854742865	0.9867817465866189	0.9999969634632901	0.002334887644932906	0.997665112355067	0.997665112355067	HG003	giabHC_x_clinvar_genes	-1	-2	ont	dmd	sentdhiomr
20260514-LH01106-0009-B23TVLGLT4-HIOMR-ILMN20X-ONT10X-HG003-a-20260514-Altair3-ONT-HIOMR-ILMN20x-ONT10x-0-HG003-a-PF-ILMN-NOVASEQ.ont.dmd.sentdhiomr.SNPts	SNPts	20260514-LH01106-0009-B23TVLGLT4-HIOMR-ILMN20X-ONT10X-HG003-a-20260514-Altair3-ONT-HIOMR-ILMN20x-ONT10x-0-HG003-a-PF-ILMN-NOVASEQ	3088286401.0	3085963983.0	19721.0	2302697.0	298265.0	0.9354130698828854	0.9915084192423587	0.999903357208159	0.11467487798745234	0.8853251220125476	0.8853251220125476	HG003	hg38	-1	-2	ont	dmd	sentdhiomr
20260514-LH01106-0009-B23TVLGLT4-HIOMR-ILMN20X-ONT10X-HG003-a-20260514-Altair3-ONT-HIOMR-ILMN20x-ONT10x-0-HG003-a-PF-ILMN-NOVASEQ.ont.dmd.sentdhiomr.SNPtv	SNPtv	20260514-LH01106-0009-B23TVLGLT4-HIOMR-ILMN20X-ONT10X-HG003-a-20260514-Altair3-ONT-HIOMR-ILMN20x-ONT10x-0-HG003-a-PF-ILMN-NOVASEQ	3088286401.0	3087178613.0	10120.0	1097668.0	245164.0	0.8958288106683208	0.9908646780791993	0.9999205926954938	0.1825723545462128	0.8174276454537872	0.8174276454537872	HG003	hg38	-1	-2	ont	dmd	sentdhiomr
20260514-LH01106-0009-B23TVLGLT4-HIOMR-ILMN20X-ONT10X-HG003-a-20260514-Altair3-ONT-HIOMR-ILMN20x-ONT10x-0-HG003-a-PF-ILMN-NOVASEQ.ont.dmd.sentdhiomr.INS_50	INS_50	20260514-LH01106-0009-B23TVLGLT4-HIOMR-ILMN20X-ONT10X-HG003-a-20260514-Altair3-ONT-HIOMR-ILMN20x-ONT10x-0-HG003-a-PF-ILMN-NOVASEQ	3088286401.0	3088001653.0	3315.0	281433.0	196530.0	0.7379807030447967	0.9883581271861436	0.9999363609495395	0.41118245554572214	0.5888175444542778	0.5888175444542778	HG003	hg38	-1	-2	ont	dmd	sentdhiomr
20260514-LH01106-0009-B23TVLGLT4-HIOMR-ILMN20X-ONT10X-HG003-a-20260514-Altair3-ONT-HIOMR-ILMN20x-ONT10x-0-HG003-a-PF-ILMN-NOVASEQ.ont.dmd.sentdhiomr.INS_gt50	INS_gt50	20260514-LH01106-0009-B23TVLGLT4-HIOMR-ILMN20X-ONT10X-HG003-a-20260514-Altair3-ONT-HIOMR-ILMN20x-ONT10x-0-HG003-a-PF-ILMN-NOVASEQ	3088286401.0	3088286136.0	140.0	125.0	2646.0	0.0823451910408432	0.4716981132075472	0.9999991432148394	0.9548899314326957	0.04511006856730426	0.04511006856730422	HG003	hg38	-1	-2	ont	dmd	sentdhiomr
20260514-LH01106-0009-B23TVLGLT4-HIOMR-ILMN20X-ONT10X-HG003-a-20260514-Altair3-ONT-HIOMR-ILMN20x-ONT10x-0-HG003-a-PF-ILMN-NOVASEQ.ont.dmd.sentdhiomr.DEL_50	DEL_50	20260514-LH01106-0009-B23TVLGLT4-HIOMR-ILMN20X-ONT10X-HG003-a-20260514-Altair3-ONT-HIOMR-ILMN20x-ONT10x-0-HG003-a-PF-ILMN-NOVASEQ	3088286401.0	3088002265.0	2797.0	281339.0	181102.0	0.7536771156893395	0.9901561224202494	0.9999413564615576	0.3916218501387204	0.6083781498612796	0.6083781498612796	HG003	hg38	-1	-2	ont	dmd	sentdhiomr
20260514-LH01106-0009-B23TVLGLT4-HIOMR-ILMN20X-ONT10X-HG003-a-20260514-Altair3-ONT-HIOMR-ILMN20x-ONT10x-0-HG003-a-PF-ILMN-NOVASEQ.ont.dmd.sentdhiomr.DEL_gt50	DEL_gt50	20260514-LH01106-0009-B23TVLGLT4-HIOMR-ILMN20X-ONT10X-HG003-a-20260514-Altair3-ONT-HIOMR-ILMN20x-ONT10x-0-HG003-a-PF-ILMN-NOVASEQ	3088286401.0	3088286258.0	52.0	91.0	2455.0	0.06768315358869467	0.6363636363636364	0.9999992050613695	0.9642576590730558	0.03574234092694417	0.03574234092694423	HG003	hg38	-1	-2	ont	dmd	sentdhiomr
20260514-LH01106-0009-B23TVLGLT4-HIOMR-ILMN20X-ONT10X-HG003-a-20260514-Altair3-ONT-HIOMR-ILMN20x-ONT10x-0-HG003-a-PF-ILMN-NOVASEQ.ont.dmd.sentdhiomr.Indel_50	Indel_50	20260514-LH01106-0009-B23TVLGLT4-HIOMR-ILMN20X-ONT10X-HG003-a-20260514-Altair3-ONT-HIOMR-ILMN20x-ONT10x-0-HG003-a-PF-ILMN-NOVASEQ	3088286401.0	3088285936.0	6.0	459.0	916.0	0.4989130434782608	0.9870967741935484	0.999999703395428	0.6661818181818182	0.3338181818181818	0.3338181818181818	HG003	hg38	-1	-2	ont	dmd	sentdhiomr
20260514-LH01106-0009-B23TVLGLT4-HIOMR-ILMN20X-ONT10X-HG003-a-20260514-Altair3-ONT-HIOMR-ILMN20x-ONT10x-0-HG003-a-PF-ILMN-NOVASEQ.ont.dmd.sentdhiomr.Indel_gt50	Indel_gt50	20260514-LH01106-0009-B23TVLGLT4-HIOMR-ILMN20X-ONT10X-HG003-a-20260514-Altair3-ONT-HIOMR-ILMN20x-ONT10x-0-HG003-a-PF-ILMN-NOVASEQ	3088286401.0	3088286401.0	0.0	0.0	10.0			0.9999999967619584	1.0	0.0	0.0	HG003	hg38	-1	-2	ont	dmd	sentdhiomr
20260514-LH01106-0009-B23TVLGLT4-HIOMR-ILMN20X-ONT10X-HG003-a-20260514-Altair3-ONT-HIOMR-ILMN20x-ONT10x-0-HG003-a-PF-ILMN-NOVASEQ.ont.dmd.sentdhiomr.All	All	20260514-LH01106-0009-B23TVLGLT4-HIOMR-ILMN20X-ONT10X-HG003-a-20260514-Altair3-ONT-HIOMR-ILMN20x-ONT10x-0-HG003-a-PF-ILMN-NOVASEQ	3088286401.0	3084286438.0	36151.0	3963812.0	927088.0	0.8916596735322543	0.9909621664000392	0.9996995060496827	0.18955366088041056	0.8104463391195894	0.8104463391195894	HG003	hg38	-1	-2	ont	dmd	sentdhiomr
20260514-LH01106-0009-B23TVLGLT4-HIOMR-ILMN20X-ONT10X-HG003-a-20260514-Altair3-ONT-HIOMR-ILMN20x-ONT10x-0-HG003-a-PF-ILMN-NOVASEQ.ont.dmd.sentdhiomr.SNPts	SNPts	20260514-LH01106-0009-B23TVLGLT4-HIOMR-ILMN20X-ONT10X-HG003-a-20260514-Altair3-ONT-HIOMR-ILMN20x-ONT10x-0-HG003-a-PF-ILMN-NOVASEQ	688815815.0	688748074.0	3199.0	64542.0	295235.0	0.30193816400712953	0.9527760145259149	0.9995715291097906	0.8206055417661496	0.17939445823385036	0.17939445823385042	HG003	hg38_m_giabHC	-1	-2	ont	dmd	sentdhiomr
20260514-LH01106-0009-B23TVLGLT4-HIOMR-ILMN20X-ONT10X-HG003-a-20260514-Altair3-ONT-HIOMR-ILMN20x-ONT10x-0-HG003-a-PF-ILMN-NOVASEQ.ont.dmd.sentdhiomr.SNPtv	SNPtv	20260514-LH01106-0009-B23TVLGLT4-HIOMR-ILMN20X-ONT10X-HG003-a-20260514-Altair3-ONT-HIOMR-ILMN20x-ONT10x-0-HG003-a-PF-ILMN-NOVASEQ	688815815.0	688780667.0	1908.0	33240.0	243217.0	0.21334702588212645	0.9457152611812906	0.9996470122362261	0.8797643033093754	0.12023569669062462	0.12023569669062459	HG003	hg38_m_giabHC	-1	-2	ont	dmd	sentdhiomr
20260514-LH01106-0009-B23TVLGLT4-HIOMR-ILMN20X-ONT10X-HG003-a-20260514-Altair3-ONT-HIOMR-ILMN20x-ONT10x-0-HG003-a-PF-ILMN-NOVASEQ.ont.dmd.sentdhiomr.INS_50	INS_50	20260514-LH01106-0009-B23TVLGLT4-HIOMR-ILMN20X-ONT10X-HG003-a-20260514-Altair3-ONT-HIOMR-ILMN20x-ONT10x-0-HG003-a-PF-ILMN-NOVASEQ	688815815.0	688781938.0	1584.0	32293.0	195983.0	0.24636757923807853	0.9532426129822593	0.999715545311357	0.8585352818517934	0.1414647181482066	0.14146471814820655	HG003	hg38_m_giabHC	-1	-2	ont	dmd	sentdhiomr
20260514-LH01106-0009-B23TVLGLT4-HIOMR-ILMN20X-ONT10X-HG003-a-20260514-Altair3-ONT-HIOMR-ILMN20x-ONT10x-0-HG003-a-PF-ILMN-NOVASEQ.ont.dmd.sentdhiomr.INS_gt50	INS_gt50	20260514-LH01106-0009-B23TVLGLT4-HIOMR-ILMN20X-ONT10X-HG003-a-20260514-Altair3-ONT-HIOMR-ILMN20x-ONT10x-0-HG003-a-PF-ILMN-NOVASEQ	688815815.0	688815553.0	139.0	123.0	2644.0	0.08121492241663916	0.46946564885496184	0.9999961615415918	0.9555475243946513	0.04445247560534871	0.044452475605348755	HG003	hg38_m_giabHC	-1	-2	ont	dmd	sentdhiomr
